Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
"cydC; ATP-binding cassette, subfamily C, bacterial CydC"	K16012	9	0	3	6	0.000501264386545568	5.56960429495076e-05	10829	1203.22222222222	27
"cydCD; ATP-binding cassette, subfamily C, bacterial CydCD"	K16014	9	0	4	5	0.00103518655134951	0.000115020727927724	11762	1306.88888888889	14
"cydD; ATP-binding cassette, subfamily C, bacterial CydD"	K16013	9	0	2	7	0.000642527933652379	7.13919926280421e-05	8745	971.666666666667	18
"cynR; LysR family transcriptional regulator, cyn operon transcriptional activator"	K11921	9	0	5	4	3.18488742149468e-05	3.53876380166076e-06	14618	1624.22222222222	109
"cynT, can; carbonic anhydrase [EC:4.2.1.1]"	K01673	9	0	5	3	-0.0001369265736225	-1.52140637358334e-05	16514	1834.88888888889	755
"cysB; LysR family transcriptional regulator, cys regulon transcriptional activator"	K13634	9	0	6	3	-0.000266441961773075	-2.96046624192306e-05	17717	1968.55555555556	783
"cysP, sbp; sulfate transport system substrate-binding protein"	K02048	9	0	5	4	7.05988415711381e-05	7.84431573012646e-06	13979	1553.22222222222	181
"cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]"	K01082	9	2	0	0	0	0	11116.5	1588.07142857143	1384.5
"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"	K00412	9	0	4	5	8.84302499944931e-05	9.82558333272145e-06	13015	1446.11111111111	297
"czcD, zitB; cobalt-zinc-cadmium efflux system protein"	K16264	9	0	6	3	-0.000109228190434604	-1.21364656038449e-05	16897.5	1877.5	645
"dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]"	K07258	9	0	6	3	-0.000140621056860979	-1.56245618734421e-05	17631	1959	167
"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"	K00863	9	0	4	4	-3.01789247972159e-05	-3.35321386635732e-06	14489	1609.88888888889	645
"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"	K00674	9	0	0	1	1.48148148148148e-05	1.64609053497943e-06	13568.5	1507.61111111111	1083
"dctM; C4-dicarboxylate transporter, DctM subunit"	K11690	9	0	3	6	0.00056959395260469	6.32882169560767e-05	9441	1049	63
"DDAH, ddaH; dimethylargininase [EC:3.5.3.18]"	K01482	9	0	1	8	0.000794164032928613	8.82404481031792e-05	5339	593.222222222222	76
"ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]"	K13745	9	0	4	5	5.81512710686382e-05	6.4612523409598e-06	13232.5	1470.27777777778	151
"deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"	K05592	9	0	2	4	1.09743919526529e-05	1.2193768836281e-06	13572.5	1508.05555555556	705.5
"degP, htrA; serine protease Do [EC:3.4.21.107]"	K04771	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"degQ, hhoA; serine protease DegQ [EC:3.4.21.-]"	K04772	9	0	5	4	-0.000133779176506334	-1.48643529451482e-05	14981	1664.55555555556	395
"deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]"	K00758	9	0	3	6	-1.83032804681324e-05	-2.03369782979248e-06	12442	1382.44444444444	218
"deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]"	K01619	9	0	2	1	-2.24022933588152e-05	-2.48914370653502e-06	14925	1658.33333333333	819
"desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"	K07778	9	0	0	1	1.25e-05	1.38888888888889e-06	13674.5	1519.38888888889	826.5
"desR; two-component system, NarL family, response regulator DesR"	K07693	9	0	3	6	-1.95962905069452e-05	-2.1773656118828e-06	13091	1454.55555555556	778
"dexB; glucan 1,6-alpha-glucosidase [EC:3.2.1.70]"	K01215	9	0	5	4	1.85425643487824e-05	2.06028492764249e-06	14222	1580.22222222222	415
"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"	K00901	9	0	6	3	-0.000448862892449131	-4.98736547165701e-05	16841	1871.22222222222	458
"dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]"	K13677	9	0	3	5	8.45508355195769e-05	9.39453727995299e-06	12020	1335.55555555556	365
"DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]"	K00287	9	0	2	7	0.000233959679203097	2.59955199114553e-05	10132.5	1125.83333333333	177
"DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]"	K00254	9	0	5	4	0.000146140001551142	1.62377779501269e-05	13232	1470.22222222222	303
"DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]"	K00809	9	0	3	6	6.34000260233137e-05	7.04444733592375e-06	12358.5	1373.16666666667	445
"divIC, divA; cell division protein DivIC"	K13052	9	0	4	3	-9.54750127381708e-05	-1.06083347486856e-05	15995	1777.22222222222	767
"dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]"	K06221	9	0	3	6	0.00035924413514348	3.99160150159422e-05	11772	1308	31
"DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"	K00627	9	0	1	5	0.000176271357839909	1.95857064266565e-05	11503.5	1278.16666666667	134
"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]"	K00382	9	0	6	3	-6.91667572285658e-05	-7.68519524761843e-06	15824	1758.22222222222	209
"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"	K00658	9	0	2	7	0.000122432941058116	1.36036601175685e-05	11268	1252	131
"dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]"	K00446	9	0	4	5	-4.63091314242144e-05	-5.14545904713494e-06	14186	1576.22222222222	201
"dnaK, HSPA9; molecular chaperone DnaK"	K04043	9	3	0	0	0	0	9769	1628.16666666667	1496
"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"	K00558	9	0	3	4	-2.35303676078425e-05	-2.61448528976028e-06	14274.5	1586.05555555556	978
"DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]"	K01278	9	4	1	0	-1.08108108108108e-05	-2.16216216216217e-06	8756	1751.2	1610
"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"	K01464	9	0	4	5	0.00039735001287756	4.415000143084e-05	12722	1413.55555555556	55
"dtd, DTD1; D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]"	K07560	9	0	0	7	0.00041399066727862	4.59989630309578e-05	7393	821.444444444444	131
"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	K01520	9	0	6	3	-3.74939093360303e-05	-4.16598992622559e-06	15853	1761.44444444444	501
"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"	K00001	9	8	0	0	0	0	1747	1747	1747
"E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"	K00029	9	0	3	5	0.000263447896194447	2.92719884660497e-05	11117.5	1235.27777777778	157
"E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]"	K04035	9	0	6	3	-7.32101271492633e-05	-8.13445857214037e-06	16218	1802	284
"E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"	K00526	9	0	2	7	0.000200680123256909	2.22977914729899e-05	9556	1061.77777777778	288
"E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]"	K00158	9	0	5	4	4.98548264751938e-05	5.53942516391043e-06	13774.5	1530.5	379
"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"	K00262	9	0	7	2	-0.00014815047589281	-1.646116398809e-05	17790.5	1976.72222222222	693
"E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]"	K00364	9	0	3	4	7.23110200234848e-05	8.0345577803872e-06	13009.5	1445.5	337
"E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]"	K05934	9	0	4	5	7.36773196762504e-05	8.18636885291672e-06	13076	1452.88888888889	295
"E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]"	K00573	9	0	6	2	-0.000152135780349576	-1.69039755943973e-05	17260	1917.77777777778	823
"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]"	K00615	9	0	2	7	0.000992262988051514	0.000110251443116835	6269	696.555555555556	42
"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"	K00616	9	0	7	2	-0.000272970283896678	-3.03300315440754e-05	18941.5	2104.61111111111	717.5
"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"	K01652	9	0	4	3	9.51940940176233e-06	1.05771215575137e-06	14304.5	1589.38888888889	624
"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"	K01653	9	0	2	5	9.62352753237718e-05	1.0692808369308e-05	11296.5	1255.16666666667	535.5
"E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]"	K00625	9	0	3	4	0.000287871921715756	3.19857690795284e-05	11790.5	1310.05555555556	82
"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	K00626	9	0	4	1	-1.24277036233331e-05	-1.38085595814812e-06	15085	1676.11111111111	782.5
"E2.4.1.64; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]"	K05342	9	0	3	6	0.00031327531189313	3.48083679881256e-05	11446	1271.77777777778	49
"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"	K00768	9	0	5	3	9.09434550152918e-06	1.01048283350324e-06	15686.5	1742.94444444444	141
"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"	K01626	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"E2.5.1.56, neuB; N-acetylneuraminate synthase [EC:2.5.1.56]"	K01654	9	0	4	5	0.000179831547599193	1.9981283066577e-05	11205	1245	366
"E2.6.1.-E, patB; aminotransferase [EC:2.6.1.-]"	K00842	9	0	3	5	0.000855183155978788	9.50203506643098e-05	11621.5	1291.27777777778	9
"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]"	K00818	9	0	5	4	0.000200134401138937	2.22371556821041e-05	13946	1549.55555555556	158
"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]"	K00826	9	0	5	3	7.82402669090732e-05	8.69336298989702e-06	15575	1730.55555555556	186
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]"	K00851	9	0	3	6	0.000290612099042437	3.22902332269375e-05	10617	1179.66666666667	128
"E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]"	K00869	9	0	5	4	0.000266332781289198	2.95925312543553e-05	14104	1567.11111111111	16
"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]"	K00847	9	0	1	5	8.64758927549625e-05	9.60843252832916e-06	11510.5	1278.94444444444	499
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]"	K00891	9	0	1	4	1.29330459704313e-05	1.4370051078257e-06	13262	1473.55555555556	966
"E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]"	K00938	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]"	K00942	9	0	1	8	0.000307426685143209	3.41585205714677e-05	7716	857.333333333333	287
"E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"	K00973	9	0	4	5	0.000128929016324388	1.43254462582654e-05	13018	1446.44444444444	70
"E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"	K00954	9	0	1	8	0.000442715863216783	4.91906514685314e-05	7806	867.333333333333	165
"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]"	K00981	9	0	1	8	0.000591558308220855	6.57287009134283e-05	6649	738.777777777778	147
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]"	K02233	9	0	3	4	2.05565569772086e-05	2.28406188635652e-06	13592.5	1510.27777777778	497
"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"	K01142	9	0	5	4	0.000140370138837411	1.55966820930456e-05	13348	1483.11111111111	243
"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]"	K01077	9	0	4	5	3.31780810700286e-05	3.6864534522254e-06	12881	1431.22222222222	408
"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]"	K01092	9	0	4	5	0.000353946986586093	3.93274429540103e-05	13778.5	1530.94444444444	15
"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"	K07053	9	0	1	0	-1.05263157894737e-05	-1.16959064327485e-06	14699	1633.22222222222	1384.5
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"	K01126	9	0	0	4	3.48211397394701e-05	3.86901552660779e-06	12342.5	1371.38888888889	766
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]"	K01130	9	0	1	8	0.000647674182768704	7.19637980854115e-05	5637	626.333333333333	73
"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]"	K07407	9	8	0	0	0	0	1747	1747	1747
"E3.2.1.85, lacG; 6-phospho-beta-galactosidase [EC:3.2.1.85]"	K01220	9	0	3	4	8.60839317257198e-05	9.56488130285776e-06	12250	1361.11111111111	456
"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01222	9	0	3	6	0.00012075906561049	1.34176739567211e-05	11263	1251.44444444444	310
"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01223	9	0	5	4	-0.000121304115985351	-1.34782351094834e-05	15489.5	1721.05555555556	426
"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]"	K01224	9	0	4	4	2.06926112746179e-05	2.2991790305131e-06	14801	1644.55555555556	57
"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"	K01251	9	0	3	6	0.000200801159682757	2.23112399647508e-05	11114.5	1234.94444444444	163
"E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]"	K03797	9	8	0	0	0	0	1747	1747	1747
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"	K01424	9	7	0	1	1.73913043478261e-05	8.69565217391304e-06	2715.5	1357.75	968.5
"E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"	K11066	9	0	5	2	-7.39540616478867e-05	-8.2171179608763e-06	16327.5	1814.16666666667	661
"E3.5.1.4, amiE; amidase [EC:3.5.1.4]"	K01426	9	0	7	2	-9.66688449744728e-05	-1.07409827749414e-05	17921	1991.22222222222	243
"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]"	K01476	9	0	5	3	-6.05410137224842e-05	-6.72677930249824e-06	15806	1756.22222222222	999
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]"	K01487	9	0	4	4	-0.00013399787715599	-1.48886530173323e-05	15957	1773	657
"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]"	K03426	9	0	3	3	0.000271813628168936	3.02015142409929e-05	12777	1419.66666666667	56
"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"	K01580	9	0	4	5	8.4900653129518e-05	9.43340590327978e-06	12464	1384.88888888889	425
"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]"	K01581	9	0	4	5	0.000200614655471872	2.22905172746525e-05	12067	1340.77777777778	142
"E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]"	K01596	9	0	1	7	0.000138281165607817	1.53645739564241e-05	10006	1111.77777777778	517.5
"E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"	K01610	9	0	4	5	5.12549005708363e-05	5.69498895231514e-06	13112	1456.88888888889	478
"E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]"	K01637	9	0	3	4	0.000131333466265125	1.45926073627917e-05	12344	1371.55555555556	326
"E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]"	K01639	9	0	3	5	0.00016252550649713	1.80583896107923e-05	12356	1372.88888888889	170
"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]"	K01676	9	0	6	3	-9.31124507009355e-05	-1.03458278556595e-05	16688	1854.22222222222	501
"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]"	K01677	9	0	4	5	0.000208495499147378	2.31661665719309e-05	11305.5	1256.16666666667	295
"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]"	K01678	9	0	1	7	0.000346449317900476	3.84943686556084e-05	8913.5	990.388888888889	46
"E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]"	K01679	9	0	5	4	-3.7586251916204e-05	-4.17625021291156e-06	15559.5	1728.83333333333	213
"E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]"	K01710	9	0	3	4	-3.98149924117667e-05	-4.42388804575186e-06	14628	1625.33333333333	1022
"E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]"	K01750	9	0	5	1	-7.05315502132908e-05	-7.83683891258787e-06	16608	1845.33333333333	1247
"E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]"	K01752	9	0	4	5	0.000200043566099721	2.2227062899969e-05	11878	1319.77777777778	236
"E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]"	K01754	9	0	2	4	2.75193679448998e-05	3.05770754943331e-06	13107.5	1456.38888888889	910.5
"E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]"	K01819	9	0	0	9	0.000336762553157048	3.74180614618943e-05	6860	762.222222222222	242
"E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]"	K01848	9	0	3	6	0.000167066928603223	1.85629920670248e-05	11476	1275.11111111111	228
"E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]"	K01849	9	0	5	4	-4.63464619887993e-05	-5.14960688764437e-06	14873	1652.55555555556	320
"E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"	K01950	9	0	3	6	0.000232876548597798	2.5875172066422e-05	10125	1125	231
"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]"	K01972	9	0	3	5	0.000309125795989023	3.4347310665447e-05	11332.5	1259.16666666667	116
"EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]"	K01885	9	0	4	4	0.000193721562980844	2.15246181089826e-05	12371.5	1374.61111111111	145
"ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]"	K00836	9	0	5	4	-0.000198691605607065	-2.20768450674516e-05	15505	1722.77777777778	104
"efrA; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18887	9	2	2	2	-2.93405537985465e-05	-4.19150768550665e-06	11522	1646	1078
"efrB; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18888	9	8	0	0	0	0	1747	1747	1747
"EIF1, SUI1; translation initiation factor 1"	K03113	9	0	3	6	9.79870700344696e-05	1.08874522260522e-05	11511	1279	87
"emrA; membrane fusion protein, multidrug efflux system"	K03543	9	0	3	3	0.000850944446489354	9.45493829432616e-05	13964	1551.55555555556	4
"emrB; MFS transporter, DHA2 family, multidrug resistance protein"	K03446	9	0	3	3	2.85854719539773e-05	3.17616355044192e-06	14096.5	1566.27777777778	545
"emrE, qac, mmr, smr; small multidrug resistance pump"	K03297	9	5	0	0	0	0	6541.5	1635.375	1384.5
"emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB"	K15974	9	0	6	3	-0.000189853731631414	-2.10948590701571e-05	17657.5	1961.94444444444	733
"ENDOG; endonuclease G, mitochondrial"	K01173	9	0	1	8	0.000888370855706527	9.87078728562808e-05	6616	735.111111111111	64
"engA, der; GTPase"	K03977	9	0	0	2	1.95121951219512e-05	2.1680216802168e-06	13382.5	1486.94444444444	1053.5
"engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]"	K17624	9	0	3	6	0.000225018777049954	2.50020863388838e-05	10741	1193.44444444444	47
"ENO, eno; enolase [EC:4.2.1.11]"	K01689	9	0	1	1	1.00102108860548e-05	1.11224565400609e-06	14023.5	1558.16666666667	824
"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"	K00216	9	0	5	4	-1.46435479801413e-05	-1.62706088668237e-06	14242	1582.44444444444	357
"entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]"	K01252	9	0	4	4	8.0794974346402e-05	8.97721937182244e-06	13612.5	1512.5	215
"entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]"	K02363	9	0	2	7	0.000269880011062854	2.99866678958727e-05	10143.5	1127.05555555556	79
"epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]"	K04568	9	0	5	4	-9.73241584528709e-05	-1.08137953836523e-05	15442	1715.77777777778	448
"era, ERAL1; GTPase"	K03595	9	0	1	2	2.64089167537444e-05	2.93432408374937e-06	13310	1478.88888888889	993
"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]"	K00561	9	0	2	4	0.000150018555770358	1.66687284189287e-05	11279	1253.22222222222	443
"esp, sigA, sepA; serine protease autotransporter [EC:3.4.21.-]"	K12684	9	0	6	2	-0.00012576722130995	-1.39741357011056e-05	17538	1948.66666666667	211
"exuT; MFS transporter, ACS family, hexuronate transporter"	K08191	9	0	1	8	0.000217661447861135	2.41846053179039e-05	9077.5	1008.61111111111	322
"fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]"	K00209	9	0	4	5	0.0004178738314295	4.64304257143889e-05	12846	1427.33333333333	28
"fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA"	K03603	9	0	6	3	6.59397766152662e-05	7.32664184614069e-06	15986	1776.22222222222	68
"FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]"	K01889	9	0	1	2	6.36300024373047e-05	7.07000027081163e-06	13027	1447.44444444444	481
"FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"	K01890	9	0	4	5	0.000100416849137806	1.11574276819784e-05	12555.5	1395.05555555556	405
"FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]"	K01624	9	0	2	2	-7.57239819004525e-06	-8.41377576671694e-07	14632	1625.77777777778	1065.5
"FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]"	K03841	9	0	1	5	4.66826478657913e-05	5.18696087397681e-06	12320	1368.88888888889	664
"fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"	K04041	9	0	2	3	9.51546070706456e-05	1.05727341189606e-05	12919.5	1435.5	278
"fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]"	K00123	9	0	5	4	0.00039194373816102	4.35493042401134e-05	14660	1628.88888888889	21
"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"	K00124	9	0	3	6	0.000399701958322334	4.44113287024816e-05	10376	1152.88888888889	46
